PK,Order No,Customer ID,Vessel Code,SR Code,Product Code,Port Code,Invoice Date,Sales (USD),QTY,COGS (USD),MC1 (USD)
31326,I30045996,5882690,400897,IND3,48641,ROTTRD,06-02-2024,135.96,3,-26.44,109.52
31327,S520022906,5996715,358950,SLK1,47625,SINGAP,22-06-2020,135.96,20,-61.59,74.37
31328,I30026365,5869490,390911,IND2,13849,SINGAP,05-02-2021,135.97,75,-33.74,102.23
31329,I30037455,5869490,392928,IND2,48845,FUJAIR,14-02-2023,135.98,25,-72.37,63.61
31330,I30037507,5776517,412933,IND1,48845,SINGAP,24-02-2023,135.98,25,-76.31,59.67
31331,I30049439,5920605,329420,IND3,18091,BALBOA,19-06-2024,135.99,1,-8.2,127.79
31332,B20046456,5042625,498909,BGD1,15047,SINGAP,05-03-2024,135.99,25,-38.9,97.09
31333,I30032521,5776517,359908,IND1,49731,BALBOA,18-04-2022,136,25,-59.28,76.72
31334,I30033136,5869490,492133,IND2,49731,FREEPT,23-05-2022,136,25,-57.55,78.45
31335,I30031376,5776517,338654,IND1,49731,FUJAIR,19-01-2022,136,25,-55.34,80.66
31336,S10120590,5882690,317384,IND3,40190,PRTSID,20-07-2020,136,50,-105.91,30.09
31337,S10142338,5882690,327989,IND3,40190,SINGAP,22-03-2021,136,50,-113.49,22.51
31338,I30031815,5869490,430584,IND2,49731,ROTTRD,15-02-2022,136,25,-57.09,78.91
31339,I30022433,5949850,307486,IND1,47625,DAMTTA,31-05-2020,136,20,-35.52,100.48
31340,I30032759,5869490,371334,IND2,49731,YOSUOO,28-04-2022,136,25,-50.79,85.21
31341,I30032910,5869490,401337,IND2,49731,ANTWRP,18-05-2022,136,25,-52.71,83.29
31342,I30031416,5869490,318023,IND2,49731,TONGYE,21-01-2022,136,25,-53.97,82.03
31343,I30031892,5869490,410803,IND2,49731,PALLEN,25-02-2022,136,25,-54.87,81.13
31344,I30033205,5869490,329889,IND2,49731,DAESAN,20-05-2022,136,25,-51.24,84.76
31345,I30032587,5776517,486215,IND1,49731,SINGAP,26-04-2022,136,25,-57.34,78.66
31346,I30031905,5776517,419396,IND1,49731,SINGAP,25-02-2022,136,25,-55.34,80.66
31347,I30032934,5869490,419638,IND2,49731,JEBELA,23-05-2022,136,25,-64.32,71.68
31348,S10103614,5882690,360094,IND3,40190,SINGAP,29-01-2020,136,50,-110.29,25.71
31349,I30022461,5949850,420514,IND1,47625,SUEZPT,28-05-2020,136,20,-52.29,83.71
31350,I30031424,5869490,449341,IND2,49731,SINGAP,18-02-2022,136,25,-55.47,80.53
31351,I30020817,5949850,417119,IND1,30126,THAMES,24-02-2020,136,50,-75.6,60.4
31352,I30032458,5869490,453264,IND2,49731,PRTART,01-04-2022,136,25,-59.98,76.02
31353,I30032275,5869490,354383,IND2,49731,ULSANN,16-03-2022,136,25,-53.33,82.67
31354,I30032014,5869490,477297,IND2,49731,SINGAP,15-03-2022,136,25,-54.42,81.58
31355,I30029253,5920605,470880,IND3,48641,KATTUP,24-08-2021,136,1,-4.67,131.33
31356,I30031823,5869490,395861,IND2,49731,ANTWRP,04-03-2022,136,25,-56.89,79.11
31357,I30033124,5776517,419396,IND1,49731,ROTTRD,19-05-2022,136,25,-52.86,83.14
31358,I30032649,5869490,428453,IND2,49731,KOJEEE,20-04-2022,136,25,-52.72,83.28
31359,S10174684,5882690,403166,IND3,40190,SINGAP,07-04-2022,136,50,-115.26,20.74
31360,I30031482,5869490,480366,IND2,49731,BALBOA,03-02-2022,136,25,-53.38,82.62
31361,I30032083,5776517,424155,IND1,49731,YOSUOO,28-02-2022,136,25,-54.86,81.14
31362,I30020666,5949850,376357,IND1,47625,PRTSID,24-02-2020,136,20,-36.57,99.43
31363,I30031722,5869490,468428,IND2,49731,FUJAIR,03-03-2022,136,25,-58.83,77.17
31364,I30031638,5869490,363533,IND2,49731,SINGAP,15-02-2022,136,25,-55.19,80.81
31365,I30032795,5869490,367987,IND2,49731,CRISTO,21-04-2022,136,25,-59.28,76.72
31366,I30020407,5949850,461434,IND1,30126,JIANGZ,28-02-2020,136,50,-70.6,65.4
31367,S10168480,5882690,472278,IND3,40190,SINGAP,26-01-2022,136,50,-131.17,4.83
31368,I30032753,5869490,320297,IND2,49731,SINGAP,26-04-2022,136,25,-57.41,78.59
31369,S10175522,5882690,306176,IND3,40190,TERNEZ,13-04-2022,136,50,-119.21,16.79
31370,S10166423,5882690,360094,IND3,40190,SINGAP,26-01-2022,136,50,-131.17,4.83
31371,I30031983,5776517,488768,IND1,49731,SINGAP,25-02-2022,136,25,-55.34,80.66
31372,I30040587,5949850,433148,IND1,28208,YOSUOO,21-06-2023,136.01,24,-38.28,97.73
31373,I30042614,5949850,386995,IND1,28208,YOSUOO,11-09-2023,136.01,24,-46.82,89.19
31374,I30042919,5949850,422402,IND1,28208,SIRACU,27-09-2023,136.01,24,-43.02,92.99
31375,I30042942,5973370,315425,IND1,15047,RUGAOO,25-09-2023,136.04,25,-30.03,106.01
31376,I30047594,5869490,460974,IND2,62204,PAULSB,31-03-2024,136.04,1,-12.72,123.32
31377,I30035550,5949850,355693,IND1,28208,YOSUOO,26-10-2022,136.05,24,-32.63,103.42
31378,I30031330,5055019,341668,IND1,49731,SINGAP,20-01-2022,136.06,25,-56.26,79.8
31379,I30031575,5949850,443904,IND1,27772,SINGAP,09-02-2022,136.06,75,-36.8,99.26
31380,I30031641,5053347,496964,IND1,49731,SINGAP,12-04-2022,136.06,25,0,136.06
31381,I30031641,5053347,496964,IND1,49731,SINGAP,14-03-2022,136.06,25,-53.79,82.27
31382,B20051329,5026940,435524,BGD1,28208,SINGAP,17-09-2024,136.06,24,-43.8,92.26
31383,I30032081,5189310,464834,IND1,49731,SINGAP,10-03-2022,136.06,25,-49.28,86.78
31384,I30034266,5869490,485216,IND2,42014,SAGUNT,09-08-2022,136.07,2,-13.48,122.59
31385,S10175522,5882690,306176,IND3,11566,TERNEZ,13-04-2022,136.08,2,-23.84,112.24
31386,I30041652,5882690,364666,IND3,29872,LOSANG,07-08-2023,136.08,2,-11.78,124.3
31387,S10184483,5882690,355407,IND3,29872,ANTWRP,22-07-2022,136.08,2,-12.91,123.17
31388,I30039498,5882690,340898,IND3,29872,SCHIPH,29-05-2023,136.08,2,-13.41,122.67
31389,S10170241,5882690,451779,IND3,79243,FUJAIR,07-02-2022,136.08,2,-20.22,115.86
31390,B20041548,5026940,366438,BGD1,38694,DAMTTA,31-07-2023,136.09,25,-32.64,103.45
31391,S10184598,5882690,478924,IND3,36709,SINGAP,22-07-2022,136.11,25,-49.51,86.6
31392,S10189334,5882690,400897,IND3,36709,ANTWRP,22-09-2022,136.11,25,-47.86,88.25
31393,I30027186,5869490,347450,IND2,48765,SUEZPT,27-04-2021,136.12,25,-51.38,84.74
31394,I30028935,5869490,304270,IND2,48765,OSHIMA,09-09-2021,136.12,25,-44.78,91.34
31395,I30028932,5869490,362273,IND2,48765,OSHIMA,03-09-2021,136.12,25,-44.92,91.2
31396,I30029979,5869490,434846,IND2,48765,HONGKG,25-10-2021,136.12,25,-50.6,85.52
31397,S10190593,5882690,451793,IND3,79269,SINGAP,04-10-2022,136.14,1,-16.24,119.9
31398,S10190827,5882690,327989,IND3,79269,SINGAP,18-10-2022,136.14,1,-16.49,119.65
31399,S10195426,5882690,320624,IND3,79269,ROTTRD,30-11-2022,136.14,1,-18.46,117.68
31400,S10191119,5882690,375648,IND3,79269,JIANGZ,21-10-2022,136.14,1,-16.18,119.96
31401,I30037114,5189310,424556,IND1,14907,SINGAP,26-01-2023,136.15,50,-52.98,83.17
31402,I30037602,5053347,301596,IND1,14907,SINGAP,22-02-2023,136.15,50,-59.42,76.73
31403,I30051928,5882690,364441,IND3,43634,ZHOUSH,16-10-2024,136.16,50,-102.54,33.62
31404,I30055105,5920605,329420,IND3,58783,SINGAP,04-03-2025,136.16,1,-47.11,89.05
31405,S10188631,5882690,376867,IND3,37011,SINGAP,19-09-2022,136.18,2,-60.29,75.89
31406,S10184538,5882690,478924,IND3,37011,SINGAP,22-07-2022,136.18,2,-62.79,73.39
31407,S10195746,5882690,472278,IND3,37011,SINGAP,08-12-2022,136.18,2,-64,72.18
31408,S10185943,5882690,472278,IND3,37011,SINGAP,22-08-2022,136.18,2,-62.53,73.65
31409,S10194041,5882690,444802,IND3,37011,ANTWRP,16-11-2022,136.18,2,-35.6,100.58
31410,S10192135,5882690,322494,IND3,37011,BREMEN,27-10-2022,136.18,2,-92.87,43.31
31411,S10194795,5882690,461210,IND3,37011,SINGAP,21-11-2022,136.18,2,-62.35,73.83
31412,S10192135,5882690,322494,IND3,37011,BREMEN,28-10-2022,136.18,2,0,136.18
31413,I30044609,5949850,434168,IND1,78045,GARYVL,08-12-2023,136.19,50,-55.11,81.08
31414,I30058430,5973370,477306,IND1,62204,SINGAP,16-07-2025,136.2,1,-15.47,120.73
31415,B20058915,5026940,484623,BGD1,62204,FUJAIR,11-08-2025,136.2,1,-15.81,120.39
31416,I30040635,5872600,428331,IND2,56608,ROTTRD,27-06-2023,136.24,1,-23.74,112.5
31417,S10201380,5882690,406546,IND3,48641,BALBOA,31-01-2023,136.24,2,-24.84,111.4
31418,I30030182,5949850,317516,IND1,29872,ROTTRD,20-10-2021,136.25,2,-14.59,121.66
31419,I30060014,5920605,368952,IND3,47625,GHENTT,04-11-2025,136.26,20,-37.95,98.31
31420,I30057623,5920605,431756,IND3,47625,LASPAL,12-06-2025,136.26,20,-42.85,93.41
31421,I30050568,5776517,324984,IND1,43634,ZHOUSH,04-09-2024,136.28,25,-42.24,94.04
31422,I30028097,5973370,413833,IND1,29872,DURBAN,08-06-2021,136.3,1,-7.16,129.14
31423,I30040994,5920605,470880,IND3,56608,BALTMR,14-07-2023,136.33,1,-23.51,112.82
31424,I30024605,5189310,464834,IND1,28208,RICBAY,12-10-2020,136.33,24,-37.81,98.52
31425,I30046142,5949850,395575,IND1,78045,ULSANN,27-02-2024,136.34,50,-56.8,79.54
31426,I30050072,5949850,332226,IND1,78045,ONSANN,17-07-2024,136.34,50,-38,98.34
31427,I30046240,5949850,416483,IND1,78045,ULSANN,15-02-2024,136.34,50,-57.43,78.91
31428,I30051599,5949850,399845,IND1,78045,ULSANN,12-09-2024,136.34,50,-49.35,86.99
31429,I30021536,5869490,499346,IND2,37011,SINGAP,08-04-2020,136.35,3,-50.23,86.12
31430,I30025588,5869490,333828,IND2,37011,SINGAP,24-12-2020,136.35,3,-56.48,79.87
31431,I30021213,5766763,314139,IND2,37011,SINGAP,24-03-2020,136.35,3,-46.69,89.66
31432,I30025651,5869490,442446,IND2,37011,SINGAP,17-12-2020,136.35,3,-55.66,80.69
31433,I30023807,5869490,499346,IND2,37011,SINGAP,13-08-2020,136.35,3,-50.93,85.42
31434,I30025623,5869490,309965,IND2,37011,SINGAP,16-12-2020,136.35,3,-55.49,80.86
31435,I30041095,5055019,423696,IND1,48845,SINGAP,18-07-2023,136.35,25,-73.86,62.49
31436,I30022029,5869490,435518,IND2,37011,SINGAP,20-05-2020,136.35,3,-51.83,84.52
31437,I30024327,5869490,343317,IND2,37011,SINGAP,17-09-2020,136.35,3,-52.56,83.79
31438,I30020302,5869490,430467,IND2,37011,SINGAP,29-01-2020,136.35,3,-49.63,86.72
31439,I30025507,5869490,413994,IND2,37011,SINGAP,09-12-2020,136.35,3,-56.74,79.61
31440,I30020089,5869490,311226,IND2,37011,SINGAP,17-01-2020,136.35,3,-50.16,86.19
31441,I30020452,5869490,333828,IND2,37011,SINGAP,24-02-2020,136.35,3,-48.27,88.08
31442,I30048919,5882690,340898,IND3,14907,STADEE,14-06-2024,136.36,50,-43.54,92.82
31443,I30036776,5973370,315425,IND1,38694,OAKLND,26-01-2023,136.36,25,-31.95,104.41
31444,I30031441,5949850,383471,IND1,26542,SINGAP,08-02-2022,136.36,2,-16.53,119.83
31445,I30031427,5973370,354739,IND1,38694,ZHENJI,17-02-2022,136.36,25,-25.96,110.4
31446,I30032160,5949850,386426,IND1,26542,SINGAP,22-03-2022,136.36,2,-17.23,119.13
31447,I30030049,5973370,474877,IND1,46269,VARNAA,11-10-2021,136.37,1,-11.05,125.32
31448,I30056250,5872600,419424,IND2,52926,ISTBST,16-04-2025,136.39,5,-45.33,91.06
31449,I30044517,5809176,425048,IND3,88908,ROTTRD,30-11-2023,136.4,100,-86.24,50.16
31450,I30033351,5949850,314966,IND1,48641,ROTTRD,27-05-2022,136.41,3,-20.5,115.91
31451,I30035404,5949850,378290,IND1,48641,FUJAIR,11-10-2022,136.41,3,-13.89,122.52
31452,I30035088,5949850,498622,IND1,48641,SINGAP,04-10-2022,136.41,3,-9.13,127.28
31453,I30034774,5949850,314533,IND1,48641,ANTWRP,15-09-2022,136.41,3,-18.63,117.78
31454,I30032936,5927813,360669,IND2,48641,GIBRAL,06-05-2022,136.41,3,-31.49,104.92
31455,I30033962,5949850,416483,IND1,48641,SINGAP,19-07-2022,136.41,3,-9.57,126.84
31456,I30019999,5973370,354739,IND1,47625,JIANGZ,21-01-2020,136.44,20,-64.13,72.31
31457,I30048150,5122255,301965,IND1,52970,FUJAIR,15-05-2024,136.44,25,-69.37,67.07
31458,I30036463,5949850,477600,IND1,78045,YOSUOO,15-12-2022,136.44,50,-57.5,78.94
31459,I30031441,5949850,383471,IND1,18091,SINGAP,08-02-2022,136.45,2,-14.36,122.09
31460,I30059693,5776517,488768,IND1,89038,HUELVA,17-09-2025,136.45,1,-9.34,127.11
31461,I30028559,5973370,469230,IND1,47625,DAESAN,06-07-2021,136.45,20,-43.46,92.99
31462,I30020856,5920605,422265,IND3,43634,SINGAP,19-03-2020,136.46,25,-31.42,105.04
31463,I30022344,5920605,422265,IND3,43634,SINGAP,19-05-2020,136.46,25,-33.84,102.62
31464,I30023710,5920605,420372,IND3,43634,SINGAP,12-08-2020,136.46,25,-32.25,104.21
31465,I30026575,5920605,327577,IND3,43634,BALTMR,28-02-2021,136.46,25,-37.49,98.97
31466,I30034303,5949850,477926,IND1,22299,HAMBUR,04-08-2022,136.47,25,-77.56,58.91
31467,I30030829,5949850,391974,IND1,43634,ROTTRD,06-12-2021,136.47,50,-71.39,65.08
31468,I30034608,5949850,397306,IND1,22299,FUJAIR,22-09-2022,136.47,25,-72.78,63.69
31469,I30033164,5949850,355132,IND1,37011,AMSTDM,25-05-2022,136.48,2,-38.89,97.59
31470,I30034509,5927813,446697,IND2,37011,FUJAIR,25-08-2022,136.48,2,-93.61,42.87
31471,I30034888,5949850,411709,IND1,37011,KHORFK,19-09-2022,136.48,2,-100.74,35.74
31472,I30033178,5949850,342338,IND1,37011,ANTWRP,24-06-2022,136.48,2,-38.6,97.88
31473,I30033668,5949850,304223,IND1,37011,SINGAP,05-07-2022,136.48,2,-61.89,74.59
31474,S10151753,5882690,440353,IND3,75504,SINGAP,08-07-2021,136.5,1,-67.46,69.04
31475,S10156782,5882690,401286,IND3,75504,FUJAIR,06-09-2021,136.5,1,-67.52,68.98
31476,I30049131,5949850,400197,IND1,16773,DAESAN,05-06-2024,136.5,25,-54.13,82.37
31477,I30026426,5122255,330298,IND1,27772,RASALK,08-02-2021,136.5,50,-28.35,108.15
31478,I30025680,5949850,493490,IND1,43634,LASPAL,16-12-2020,136.5,50,-74.84,61.66
31479,I30026530,5189310,464834,IND1,48641,FUJAIR,23-02-2021,136.5,2,-9.26,127.24
31480,I30030468,5122255,383517,IND1,27772,SINGAP,02-12-2021,136.5,50,-24.19,112.31
31481,I30026491,5794100,349278,IND2,27772,DUBAIY,15-03-2021,136.5,75,-42.11,94.39
31482,I30029237,5122255,370039,IND1,27772,SINGAP,31-08-2021,136.5,50,-31.84,104.66
31483,I30026215,5794100,433061,IND2,27772,MINASQ,22-02-2021,136.5,75,-42.51,93.99
31484,I30027748,5122255,326932,IND1,27772,FUJAIR,16-05-2021,136.5,50,-26.75,109.75
31485,I30030718,5869490,364782,IND2,27400,KOBEEE,30-11-2021,136.5,20,-55.41,81.09
31486,I30028698,5122255,301965,IND1,27772,RASALK,29-07-2021,136.5,50,-26.84,109.66
31487,I30038631,5949850,330211,IND1,48641,DEKHIL,05-04-2023,136.52,2,-4.77,131.75
31488,I30026099,5776517,384387,IND1,37011,GALVES,25-01-2021,136.56,1,-43.29,93.27
31489,I30028167,5776517,488768,IND1,37011,NEWORL,15-06-2021,136.56,1,-41.85,94.71
31490,I30029898,5869490,343434,IND2,37011,PRTART,07-10-2021,136.56,1,-43.55,93.01
31491,I30028688,5869490,440542,IND2,37011,HOUSTN,12-07-2021,136.56,1,-41.48,95.08
31492,I30026520,5869490,433404,IND2,37011,PALLEN,24-02-2021,136.56,1,-42.98,93.58
31493,I30027055,5776517,443872,IND1,37011,HOUSTN,26-03-2021,136.56,1,-44.44,92.12
31494,I30027108,5776517,368444,IND1,37011,CHALMT,26-03-2021,136.56,1,-44.44,92.12
31495,I30030266,5869490,492133,IND2,37011,FREEPT,02-11-2021,136.56,1,-41.72,94.84
31496,I30059776,5766763,489790,IND2,56608,SANTOS,16-09-2025,136.56,1,-34.88,101.68
31497,I30027646,5869490,414977,IND2,37011,PASCGU,12-05-2021,136.56,1,-43.34,93.22
31498,I30027177,5776517,376591,IND1,37011,GALVES,02-04-2021,136.56,1,-42.96,93.6
31499,I30027844,5776517,376363,IND1,37011,MOBILE,16-05-2021,136.56,1,-43.17,93.39
31500,I30029921,5776517,431814,IND1,37011,HOUSTN,13-10-2021,136.56,1,-43.55,93.01
31501,I30029374,5869490,437925,IND2,37011,LCHARL,30-08-2021,136.56,1,-45.51,91.05
31502,I30030441,5869490,492133,IND2,37011,FREEPT,08-11-2021,136.56,1,-41.6,94.96
31503,I30030316,5869490,433676,IND2,37011,HOUSTN,08-11-2021,136.56,1,-41.72,94.84
31504,I30028968,5776517,494411,IND1,37011,SANFRA,09-08-2021,136.56,1,-68.43,68.13
31505,I30029342,5776517,463010,IND1,37011,FREEPT,17-09-2021,136.56,1,-44.07,92.49
31506,I30054865,5776517,414929,IND1,56608,CHENNA,13-02-2025,136.56,1,-25.2,111.36
31507,I30028023,5869490,492133,IND2,37011,HOUSTN,10-06-2021,136.56,1,-42.12,94.44
31508,I30030276,5776517,331411,IND1,37011,HOUSTN,26-10-2021,136.56,1,-42.99,93.57
31509,I30057678,5776828,457801,IND2,88611,HOUSTN,19-06-2025,136.58,25,-77.06,59.52
31510,I30058263,5815542,340303,IND1,88611,SINGAP,18-09-2025,136.58,25,-72.16,64.42
31511,I30054647,5800581,350973,IND2,88611,KHORFK,31-01-2025,136.58,25,-61.66,74.92
31512,I30057881,5903431,423116,IND3,13061,TUTUNC,25-06-2025,136.59,12,-14.14,122.45
31513,I30058463,5552441,472035,IND1,13061,BALBOA,29-07-2025,136.59,12,-18.51,118.08
31514,I30056878,5949850,334599,IND1,56633,FUJAIR,14-05-2025,136.61,50,-66.59,70.02
31515,I30059777,5949850,300539,IND1,56633,SINGAP,14-10-2025,136.61,50,0,136.61
31516,I30058547,5949850,385058,IND1,56633,ROTTRD,30-07-2025,136.61,50,-64.16,72.45
31517,I30059777,5949850,300539,IND1,56633,SINGAP,07-10-2025,136.61,50,-64.46,72.15
31518,I30055551,5949850,414594,IND1,56633,VLISSI,10-03-2025,136.61,50,-68.96,67.65
31519,I30057078,5949850,369975,IND1,56633,TERNEZ,20-05-2025,136.61,50,-66.14,70.47
31520,I30054462,5949850,300539,IND1,56633,KHORFK,03-02-2025,136.61,50,-70.24,66.37
31521,I30054728,5949850,416483,IND1,56633,SINGAP,07-02-2025,136.61,50,-43.44,93.17
31522,I30057811,5949850,319319,IND1,56633,KHORFK,23-06-2025,136.61,50,-62.41,74.2
31523,I30059341,5949850,493038,IND1,56633,ROTTRD,03-09-2025,136.61,50,-65.42,71.19
31524,I30057420,5949850,387489,IND1,56633,HOUSTN,29-06-2025,136.61,50,-66.03,70.58
31525,I30030882,5949850,360556,IND1,27772,SINGAP,14-12-2021,136.62,75,-38.72,97.9
31526,I30022706,5949850,390222,IND1,78045,LEHAVR,05-06-2020,136.62,25,-17.3,119.32
31527,I30030544,5949850,349133,IND1,27772,SUEZPT,15-11-2021,136.62,75,-40.99,95.63
31528,I30031046,5872600,381955,IND2,89038,YOKOHA,29-12-2021,136.63,1,-18.7,117.93
31529,I30037669,5869490,315366,IND2,27772,FUJAIR,13-02-2023,136.64,50,-39.2,97.44
31530,I30037717,5776517,443670,IND1,27772,FUJAIR,17-02-2023,136.64,50,-40.49,96.15
31531,I30059212,5973370,354695,IND1,78045,SINGAP,22-08-2025,136.64,50,-46.74,89.9
31532,I30035600,5809176,357800,IND3,65691,SINGAP,07-11-2022,136.64,2,-28.64,108
31533,I30030528,5973370,320287,IND1,43634,KANDLA,17-11-2021,136.66,25,-37,99.66
31534,I30030326,5973370,320287,IND1,43634,KANDLA,17-11-2021,136.66,25,-37,99.66
31535,I30040310,5949850,495461,IND1,48765,SUEZPT,08-06-2023,136.66,25,-84.2,52.46
31536,I30047930,5869490,330195,IND2,78045,SINGAP,22-04-2024,136.67,50,-42.92,93.75
31537,I30043072,5869490,311222,IND2,60644,JIANGZ,18-10-2023,136.71,25,-51.49,85.22
31538,I30037118,5949850,386426,IND1,21239,GIBRAL,20-01-2023,136.72,3,-29.68,107.04
31539,I30033285,5869490,340015,IND2,78045,ULSANN,24-05-2022,136.72,50,-38.97,97.75
31540,I30044306,5949850,452064,IND1,21239,ROTTRD,28-11-2023,136.72,3,-22.66,114.06
31541,I30039664,5949850,355132,IND1,21239,AMSTDM,15-05-2023,136.72,3,-18.86,117.86
31542,B20042145,5026940,495905,BGD1,28208,SINGAP,23-08-2023,136.73,24,-46.35,90.38
31543,I30057131,5973370,488173,IND1,46729,ZHOUSH,20-06-2025,136.73,1,-9.8,126.93
31544,I30050047,5086242,323890,IND3,78045,SINGAP,18-07-2024,136.76,50,-46.29,90.47
31545,I30053720,5086242,318599,IND3,78045,SINGAP,07-02-2025,136.76,50,0,136.76
31546,I30053720,5086242,318599,IND3,78045,SINGAP,10-01-2025,136.76,50,-41.87,94.89
31547,I30053713,5086242,377995,IND3,78045,SINGAP,07-02-2025,136.76,50,0,136.76
31548,I30053713,5086242,377995,IND3,78045,SINGAP,03-01-2025,136.76,50,-42.14,94.62
31549,I30049692,5086242,363467,IND3,78045,SHANGH,09-07-2024,136.76,50,-49.41,87.35
31550,I30028120,5869490,445048,IND2,37011,RIZHAO,18-06-2021,136.78,2,-56.78,80
31551,I30027408,5869490,398922,IND2,37011,HONGKG,23-04-2021,136.78,2,-39.03,97.75
31552,I30030104,5869490,499346,IND2,37011,SHANGH,18-10-2021,136.78,2,-65.05,71.73
31553,I30026842,5869490,398031,IND2,37011,HONGKG,09-03-2021,136.78,2,-39.03,97.75
31554,I30025478,5086242,350915,IND3,37011,SINGAP,30-11-2020,136.8,2,-37.34,99.46
31555,I30025402,5086242,313844,IND3,37011,SINGAP,27-11-2020,136.8,2,-37.18,99.62
31556,I30025403,5086242,350915,IND3,37011,SINGAP,30-11-2020,136.8,2,-37.34,99.46
31557,I30025285,5086242,323890,IND3,37011,SINGAP,20-11-2020,136.8,2,-36.75,100.05
31558,I30023947,5086242,481287,IND3,37011,SINGAP,26-08-2020,136.8,2,-33.62,103.18
31559,I30021993,5086242,481287,IND3,37011,SINGAP,12-05-2020,136.8,2,-33.8,103
31560,I30021710,5086242,420379,IND3,37011,SINGAP,12-05-2020,136.8,2,-35.41,101.39
31561,I30022268,5086242,313844,IND3,37011,SINGAP,20-05-2020,136.8,2,-34.58,102.22
31562,I30023872,5086242,377995,IND3,37011,SINGAP,14-08-2020,136.8,2,-33.77,103.03
31563,I30041102,5973370,368541,IND1,27772,SINGAP,21-07-2023,136.82,50,-47.19,89.63
31564,I30051952,5869490,357262,IND2,52926,SINGAP,08-10-2024,136.85,5,-61.93,74.92
31565,I30037933,5920605,416235,IND3,26542,VISAKH,28-02-2023,136.87,1,-5.84,131.03
31566,I30044720,5949850,303136,IND1,43634,GARYVL,08-12-2023,136.87,25,-53.42,83.45
31567,I30042775,5776828,402067,IND2,30942,YALOVA,14-09-2023,136.87,1,-8.16,128.71
31568,I30058854,5815542,422577,IND1,26542,IMARII,17-10-2025,136.88,2,-21.65,115.23
31569,I30048184,5882690,391119,IND3,46269,JEBELA,29-04-2024,136.89,2,-31.82,105.07
31570,I30046454,5882690,478924,IND3,46269,JEBELA,29-02-2024,136.89,2,-27.77,109.12
31571,I30049146,5973370,469344,IND1,29872,KANDLA,06-06-2024,136.91,1,-7.39,129.52
31572,S10200948,5882690,391119,IND3,78045,ROTTRD,30-01-2023,136.91,75,-83.17,53.74
31573,I30049593,5973370,354695,IND1,29872,DURBAN,24-06-2024,136.91,1,-7.45,129.46
31574,I30043890,5882690,400897,IND3,78045,ANTWRP,08-11-2023,136.91,75,-79.91,57
31575,I30030796,5949850,388395,IND1,79269,SINGAP,17-12-2021,136.92,1,-17.78,119.14
31576,I30045230,5882690,317384,IND3,14907,SINGAP,03-01-2024,136.95,75,-78.57,58.38
31577,I30034055,5869490,499346,IND2,47625,SAVANN,18-08-2022,136.96,20,-43.13,93.83
31578,I30056572,5882690,346060,IND3,27772,ULSANN,05-05-2025,136.98,50,-51.05,85.93
31579,I30051959,5882690,364666,IND3,27772,BALBOA,09-10-2024,136.98,50,-44.08,92.9
31580,I30042614,5949850,386995,IND1,21239,YOSUOO,11-09-2023,136.99,2,-15.41,121.58
31581,I30030578,5920605,364541,IND3,38694,ISTBST,30-11-2021,137,25,-7.06,129.94
31582,I30022363,5949850,317516,IND1,27772,ISTBST,27-05-2020,137,100,-46.11,90.89
31583,I30022822,5949850,330211,IND1,27772,TUZLAA,21-07-2020,137,100,-49.61,87.39
31584,I30051678,5949850,344272,IND1,88908,ANTWRP,24-09-2024,137,100,-91.29,45.71
31585,I30021907,5949850,401073,IND1,27772,CHONGM,30-04-2020,137,100,-45.71,91.29
31586,I30023154,5949850,433148,IND1,27772,SHANGH,30-06-2020,137,100,-54.53,82.47
31587,I30029600,5147705,468325,IND1,37011,CAPETN,09-09-2021,137,1,-53.87,83.13
31588,I30047016,5973370,341820,IND1,24216,SUBICB,11-03-2024,137.01,25,-27.35,109.66
31589,I30041150,5949850,322867,IND1,59892,HOUSTN,10-07-2023,137.02,1,-7.64,129.38
31590,I30059619,5511699,461061,IND3,49731,KHORFK,29-09-2025,137.02,25,-71.94,65.08
31591,I30041098,5949850,452064,IND1,59892,HOUSTN,17-08-2023,137.02,1,-7.61,129.41
